id,conversation_id,created_at,date,time,user_id,username,language,hashtags,cashtags,retweet,geo
1.50896E+18,1.50896E+18,2022-03-29 20:13:13 Eastern Daylight Time,3/29/2022,20:13:13,3222811219,_ybnetwork,en,['playthegame'],[],FALSE,"38.6270,-90.1994,50km"
1.50954E+18,1.50939E+18,2022-03-31 10:20:49 Eastern Daylight Time,3/31/2022,10:20:49,2210041356,05lopex,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50957E+18,1.50952E+18,2022-03-31 12:24:58 Eastern Daylight Time,3/31/2022,12:24:58,3771290593,12300oreno,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50899E+18,1.50899E+18,2022-03-29 21:51:19 Eastern Daylight Time,3/29/2022,21:51:19,1.43964E+18,29twols,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50821E+18,1.50821E+18,2022-03-27 18:28:42 Eastern Daylight Time,3/27/2022,18:28:42,8.01608E+17,305sportsbabe,en,['miamimarlins'],[],FALSE,"25.7617,-80.1918,50km"
1.50832E+18,1.50832E+18,2022-03-28 02:04:20 Eastern Daylight Time,3/28/2022,2:04:20,54784250,3volador4,en,"['littledick', 'sorrycharlie', 'jimmychill']","['amc', 'gme', 'shib']",FALSE,"41.8781,-87.6298,50km"
1.50853E+18,1.50853E+18,2022-03-28 15:32:49 Eastern Daylight Time,3/28/2022,15:32:49,54784250,3volador4,en,[],"['amc', 'gme', 'shib']",FALSE,"41.8781,-87.6298,50km"
1.50967E+18,1.50967E+18,2022-03-31 19:27:23 Eastern Daylight Time,3/31/2022,19:27:23,3838485253,4ndroid55,en,"['morbius', 'amcsqueeze']",[],FALSE,"34.0522,-118.2437,50km"
1.5093E+18,1.5093E+18,2022-03-30 18:56:22 Eastern Daylight Time,3/30/2022,18:56:22,1640746356,5inconetwork,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50846E+18,1.50846E+18,2022-03-28 11:19:15 Eastern Daylight Time,3/28/2022,11:19:15,1.10603E+18,6pacandotto,en,"['amcsqueeze', 'apesnotleaving']",['amc'],FALSE,"41.8781,-87.6298,50km"
1.50846E+18,1.50846E+18,2022-03-28 11:21:26 Eastern Daylight Time,3/28/2022,11:21:26,1.10603E+18,6pacandotto,en,"['haha', 'chokeonthat', 'amc']",[],FALSE,"41.8781,-87.6298,50km"
1.50926E+18,1.50926E+18,2022-03-30 16:05:30 Eastern Daylight Time,3/30/2022,16:05:30,836815440,777pelonmichael,en,['amc'],[],FALSE,"34.0522,-118.2437,50km"
1.50776E+18,1.50776E+18,2022-03-26 12:46:27 Eastern Daylight Time,3/26/2022,12:46:27,1.45135E+18,99thsox,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.49878E+18,1.49878E+18,2022-03-01 17:10:32 Eastern Standard Time,3/1/2022,17:10:32,366949023,addison_jacoby,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.5096E+18,1.5096E+18,2022-03-31 14:42:20 Eastern Daylight Time,3/31/2022,14:42:20,169662640,adrew86,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50965E+18,1.50965E+18,2022-03-31 18:10:17 Eastern Daylight Time,3/31/2022,18:10:17,169662640,adrew86,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50885E+18,1.50885E+18,2022-03-29 13:13:04 Eastern Daylight Time,3/29/2022,13:13:04,2794916483,adurnbaugh,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50927E+18,1.50927E+18,2022-03-30 16:57:10 Eastern Daylight Time,3/30/2022,16:57:10,142843687,agnews_otto,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.49881E+18,1.49881E+18,2022-03-01 19:13:21 Eastern Standard Time,3/1/2022,19:13:21,2827142965,aightforsure,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50643E+18,1.50643E+18,2022-03-22 20:50:51 Eastern Daylight Time,3/22/2022,20:50:51,51491414,alaboutsports,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.5096E+18,1.50898E+18,2022-03-31 14:50:17 Eastern Daylight Time,3/31/2022,14:50:17,3528005232,alanhkitaa,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50864E+18,1.50864E+18,2022-03-28 22:56:55 Eastern Daylight Time,3/28/2022,22:56:55,1.19986E+18,alberto_sauce,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50953E+18,1.50953E+18,2022-03-31 09:57:09 Eastern Daylight Time,3/31/2022,9:57:09,2302415598,alexmaminakis,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50958E+18,1.44107E+18,2022-03-31 13:32:13 Eastern Daylight Time,3/31/2022,13:32:13,1.32524E+18,alkeyofny,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50933E+18,1.50933E+18,2022-03-30 20:36:11 Eastern Daylight Time,3/30/2022,20:36:11,21237274,allanjlewis,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50955E+18,1.50955E+18,2022-03-31 11:09:31 Eastern Daylight Time,3/31/2022,11:09:31,1.23216E+18,allidoismix,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.5092E+18,1.50895E+18,2022-03-30 12:06:03 Eastern Daylight Time,3/30/2022,12:06:03,1.39832E+18,alloy2003,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50267E+18,1.50267E+18,2022-03-12 10:31:14 Eastern Standard Time,3/12/2022,10:31:14,34475441,allsenseaside,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.5032E+18,1.5032E+18,2022-03-13 22:45:27 Eastern Daylight Time,3/13/2022,22:45:27,34475441,allsenseaside,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50202E+18,1.50202E+18,2022-03-10 15:46:10 Eastern Standard Time,3/10/2022,15:46:10,35172697,allthingsandy,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.49909E+18,1.49909E+18,2022-03-02 13:23:48 Eastern Standard Time,3/2/2022,13:23:48,2520708613,alxndr9494,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50125E+18,1.50125E+18,2022-03-08 12:16:39 Eastern Standard Time,3/8/2022,12:16:39,2520708613,alxndr9494,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50925E+18,1.50883E+18,2022-03-30 15:41:26 Eastern Daylight Time,3/30/2022,15:41:26,1.44032E+18,amigo2todos,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50209E+18,1.50209E+18,2022-03-10 20:16:01 Eastern Standard Time,3/10/2022,20:16:01,797248412,amocknis,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50957E+18,1.50957E+18,2022-03-31 12:39:47 Eastern Daylight Time,3/31/2022,12:39:47,184592230,andrewjr0422,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50904E+18,1.50904E+18,2022-03-30 01:15:56 Eastern Daylight Time,3/30/2022,1:15:56,9.95321E+17,angeldust1818,en,"['amc', 'gme', 'amc', 'amcsqueeze']",['amc'],FALSE,"34.0522,-118.2437,50km"
1.50904E+18,1.50883E+18,2022-03-30 01:23:49 Eastern Daylight Time,3/30/2022,1:23:49,9.95321E+17,angeldust1818,en,[],"['amc', 'bbig']",FALSE,"34.0522,-118.2437,50km"
1.50963E+18,1.50963E+18,2022-03-31 16:33:18 Eastern Daylight Time,3/31/2022,16:33:18,9.95321E+17,angeldust1818,en,"['gmesqueeze', 'amc']",['gme'],FALSE,"34.0522,-118.2437,50km"
1.50926E+18,1.50926E+18,2022-03-30 15:53:03 Eastern Daylight Time,3/30/2022,15:53:03,107840900,archcitymedia,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50844E+18,1.50844E+18,2022-03-28 09:26:19 Eastern Daylight Time,3/28/2022,9:26:19,14186393,argojournal,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50912E+18,1.50912E+18,2022-03-30 06:41:43 Eastern Daylight Time,3/30/2022,6:41:43,14186393,argojournal,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50918E+18,1.50918E+18,2022-03-30 10:54:55 Eastern Daylight Time,3/30/2022,10:54:55,14186393,argojournal,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50918E+18,1.50918E+18,2022-03-30 11:05:08 Eastern Daylight Time,3/30/2022,11:05:08,14186393,argojournal,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50919E+18,1.50919E+18,2022-03-30 11:15:56 Eastern Daylight Time,3/30/2022,11:15:56,14186393,argojournal,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50919E+18,1.50919E+18,2022-03-30 11:26:54 Eastern Daylight Time,3/30/2022,11:26:54,14186393,argojournal,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50919E+18,1.50919E+18,2022-03-30 11:36:54 Eastern Daylight Time,3/30/2022,11:36:54,14186393,argojournal,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.5092E+18,1.5092E+18,2022-03-30 12:01:35 Eastern Daylight Time,3/30/2022,12:01:35,14186393,argojournal,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.5092E+18,1.5092E+18,2022-03-30 12:01:35 Eastern Daylight Time,3/30/2022,12:01:35,14186393,argojournal,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.5092E+18,1.5092E+18,2022-03-30 12:07:24 Eastern Daylight Time,3/30/2022,12:07:24,14186393,argojournal,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50921E+18,1.50921E+18,2022-03-30 12:38:01 Eastern Daylight Time,3/30/2022,12:38:01,14186393,argojournal,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50892E+18,1.50891E+18,2022-03-29 17:41:44 Eastern Daylight Time,3/29/2022,17:41:44,44823546,artofplo,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50917E+18,1.50887E+18,2022-03-30 09:55:32 Eastern Daylight Time,3/30/2022,9:55:32,1568678592,arvind2720,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50948E+18,1.50931E+18,2022-03-31 06:46:35 Eastern Daylight Time,3/31/2022,6:46:35,1568678592,arvind2720,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50827E+18,1.50827E+18,2022-03-27 22:43:31 Eastern Daylight Time,3/27/2022,22:43:31,42431012,ashlandt,en,['fail'],[],FALSE,"41.8781,-87.6298,50km"
1.50933E+18,1.50933E+18,2022-03-30 21:00:50 Eastern Daylight Time,3/30/2022,21:00:50,26678375,ashleyhufford,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50956E+18,1.50956E+18,2022-03-31 11:49:57 Eastern Daylight Time,3/31/2022,11:49:57,10441712,askanewyorker,en,['nftworld'],[],FALSE,"40.7128,-74.0060,50km"
1.50757E+18,1.50757E+18,2022-03-25 23:56:42 Eastern Daylight Time,3/25/2022,23:56:42,1.04985E+18,auh_charring,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.5092E+18,1.5092E+18,2022-03-30 12:09:02 Eastern Daylight Time,3/30/2022,12:09:02,2780696824,awesomewhaledog,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50961E+18,1.50961E+18,2022-03-31 15:29:00 Eastern Daylight Time,3/31/2022,15:29:00,536064777,bajanreddevil,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50919E+18,1.50917E+18,2022-03-30 11:27:30 Eastern Daylight Time,3/30/2022,11:27:30,480702154,barnaclerobert,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50821E+18,1.50821E+18,2022-03-27 18:29:14 Eastern Daylight Time,3/27/2022,18:29:14,62228907,bdavewalters,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.5083E+18,1.5083E+18,2022-03-28 00:32:28 Eastern Daylight Time,3/28/2022,0:32:28,62228907,bdavewalters,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50946E+18,1.50946E+18,2022-03-31 05:35:51 Eastern Daylight Time,3/31/2022,5:35:51,62228907,bdavewalters,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50919E+18,1.50917E+18,2022-03-30 11:30:46 Eastern Daylight Time,3/30/2022,11:30:46,8.64314E+17,beerswithandres,en,['giftofsox'],[],FALSE,"41.8781,-87.6298,50km"
1.50921E+18,1.50917E+18,2022-03-30 12:45:08 Eastern Daylight Time,3/30/2022,12:45:08,8.64314E+17,beerswithandres,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50826E+18,1.50826E+18,2022-03-27 21:56:56 Eastern Daylight Time,3/27/2022,21:56:56,3162914443,beeuhtricks,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.49879E+18,1.49879E+18,2022-03-01 17:56:14 Eastern Standard Time,3/1/2022,17:56:14,7.85324E+17,benchitownkid98,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.49921E+18,1.49921E+18,2022-03-02 21:35:47 Eastern Standard Time,3/2/2022,21:35:47,7.85324E+17,benchitownkid98,en,['manfredfacts'],[],FALSE,"41.8781,-87.6298,50km"
1.50796E+18,1.50796E+18,2022-03-27 01:52:18 Eastern Daylight Time,3/27/2022,1:52:18,7.85324E+17,benchitownkid98,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50352E+18,1.50352E+18,2022-03-14 19:51:14 Eastern Daylight Time,3/14/2022,19:51:14,2293242726,benfischersbj,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50748E+18,1.50738E+18,2022-03-25 17:57:44 Eastern Daylight Time,3/25/2022,17:57:44,1.36179E+18,bertot35,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50938E+18,1.50938E+18,2022-03-31 00:02:13 Eastern Daylight Time,3/31/2022,0:02:13,22431994,bigg_poohbear,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50028E+18,1.50028E+18,2022-03-05 20:17:51 Eastern Standard Time,3/5/2022,20:17:51,23011696,biggin5,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50893E+18,1.50893E+18,2022-03-29 18:08:01 Eastern Daylight Time,3/29/2022,18:08:01,14522080,bighurt,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50939E+18,1.50939E+18,2022-03-31 00:36:15 Eastern Daylight Time,3/31/2022,0:36:15,9.10186E+17,billofrights314,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50031E+18,1.50031E+18,2022-03-05 22:31:15 Eastern Standard Time,3/5/2022,22:31:15,1.23597E+18,billsby40,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.49878E+18,1.49878E+18,2022-03-01 17:16:59 Eastern Standard Time,3/1/2022,17:16:59,4028087841,billyd323,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50966E+18,1.50966E+18,2022-03-31 18:30:29 Eastern Daylight Time,3/31/2022,18:30:29,29559465,bkdane,en,['x'],[],FALSE,"40.7128,-74.0060,50km"
1.50967E+18,1.50967E+18,2022-03-31 19:08:07 Eastern Daylight Time,3/31/2022,19:08:07,29559465,bkdane,en,['everythingeverywhereallatonce'],[],FALSE,"40.7128,-74.0060,50km"
1.50773E+18,1.50773E+18,2022-03-26 10:47:05 Eastern Daylight Time,3/26/2022,10:47:05,8.81925E+17,blanchardturffl,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50888E+18,1.50888E+18,2022-03-29 14:38:29 Eastern Daylight Time,3/29/2022,14:38:29,8.81925E+17,blanchardturffl,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50898E+18,1.50898E+18,2022-03-29 21:19:20 Eastern Daylight Time,3/29/2022,21:19:20,1.01411E+18,blaseoncake,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50958E+18,1.50878E+18,2022-03-31 13:27:00 Eastern Daylight Time,3/31/2022,13:27:00,389688399,blunitedstates,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50968E+18,1.50968E+18,2022-03-31 19:55:01 Eastern Daylight Time,3/31/2022,19:55:01,44984619,bobfoolery,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50882E+18,1.50882E+18,2022-03-29 10:54:39 Eastern Daylight Time,3/29/2022,10:54:39,251431360,bobunton4,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50917E+18,1.50917E+18,2022-03-30 10:13:07 Eastern Daylight Time,3/30/2022,10:13:07,2813987527,bostonarman,en,['giftofsox'],[],FALSE,"25.7617,-80.1918,50km"
1.5085E+18,1.5085E+18,2022-03-28 13:42:43 Eastern Daylight Time,3/28/2022,13:42:43,76738869,boygrownbig,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50894E+18,1.50894E+18,2022-03-29 18:35:30 Eastern Daylight Time,3/29/2022,18:35:30,70715383,brandona_davis,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50825E+18,1.50825E+18,2022-03-27 21:17:25 Eastern Daylight Time,3/27/2022,21:17:25,1054435454,bredfruitbredda,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.49878E+18,1.49878E+18,2022-03-01 17:11:08 Eastern Standard Time,3/1/2022,17:11:08,1.07671E+18,brianknights3,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50899E+18,1.50899E+18,2022-03-29 22:10:49 Eastern Daylight Time,3/29/2022,22:10:49,1.07671E+18,brianknights3,en,"['108tourney', 'qtmfbb']",[],FALSE,"41.8781,-87.6298,50km"
1.50936E+18,1.50936E+18,2022-03-30 22:58:12 Eastern Daylight Time,3/30/2022,22:58:12,1.07671E+18,brianknights3,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50959E+18,1.50959E+18,2022-03-31 13:42:46 Eastern Daylight Time,3/31/2022,13:42:46,3288147861,brianurhumble,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.49878E+18,1.49878E+18,2022-03-01 16:51:42 Eastern Standard Time,3/1/2022,16:51:42,2861235059,brynacost,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50843E+18,1.50843E+18,2022-03-28 09:10:18 Eastern Daylight Time,3/28/2022,9:10:18,1.24825E+18,btlmain,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50892E+18,1.50892E+18,2022-03-29 17:45:21 Eastern Daylight Time,3/29/2022,17:45:21,1.24825E+18,btlmain,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.5083E+18,1.5083E+18,2022-03-28 00:22:00 Eastern Daylight Time,3/28/2022,0:22:00,17472453,buchanart,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50787E+18,1.50787E+18,2022-03-26 20:15:22 Eastern Daylight Time,3/26/2022,20:15:22,21058987,buehrlecat,en,['108tourney'],[],FALSE,"41.8781,-87.6298,50km"
1.50967E+18,1.50967E+18,2022-03-31 18:58:15 Eastern Daylight Time,3/31/2022,18:58:15,21058987,buehrlecat,en,['108tourney'],[],FALSE,"41.8781,-87.6298,50km"
1.50006E+18,1.50006E+18,2022-03-05 05:35:11 Eastern Standard Time,3/5/2022,5:35:11,240828543,buffa82,en,['batman'],[],FALSE,"38.6270,-90.1994,50km"
1.50016E+18,1.50016E+18,2022-03-05 12:21:14 Eastern Standard Time,3/5/2022,12:21:14,240828543,buffa82,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50025E+18,1.50025E+18,2022-03-05 18:23:36 Eastern Standard Time,3/5/2022,18:23:36,240828543,buffa82,en,['thebatman'],[],FALSE,"38.6270,-90.1994,50km"
1.50088E+18,1.50088E+18,2022-03-07 12:15:26 Eastern Standard Time,3/7/2022,12:15:26,240828543,buffa82,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50854E+18,1.50854E+18,2022-03-28 16:41:56 Eastern Daylight Time,3/28/2022,16:41:56,240828543,buffa82,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50855E+18,1.50854E+18,2022-03-28 16:55:35 Eastern Daylight Time,3/28/2022,16:55:35,240828543,buffa82,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50855E+18,1.50854E+18,2022-03-28 16:56:08 Eastern Daylight Time,3/28/2022,16:56:08,240828543,buffa82,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50926E+18,1.50926E+18,2022-03-30 16:20:35 Eastern Daylight Time,3/30/2022,16:20:35,240828543,buffa82,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50931E+18,1.50931E+18,2022-03-30 19:20:08 Eastern Daylight Time,3/30/2022,19:20:08,1.08271E+18,bullishcharts01,en,"['hycroftmining', 'nasdaq', 'hymc', 'profits', 'amc', 'preciousmetal', 'neverbegreedy', 'bull1sh', 'profitstaken', 'instagram']",[],FALSE,"40.7128,-74.0060,50km"
1.50748E+18,1.50748E+18,2022-03-25 18:11:04 Eastern Daylight Time,3/25/2022,18:11:04,1.44214E+18,burnergsmith,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50959E+18,1.50959E+18,2022-03-31 14:08:20 Eastern Daylight Time,3/31/2022,14:08:20,15944443,bvar,en,"['robertcoover', 'beforetime']",[],FALSE,"40.7128,-74.0060,50km"
1.50964E+18,1.50964E+18,2022-03-31 17:21:44 Eastern Daylight Time,3/31/2022,17:21:44,28633828,bwalu10,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50917E+18,1.50917E+18,2022-03-30 10:16:08 Eastern Daylight Time,3/30/2022,10:16:08,39686369,bwrchicago,en,"['nowhiring', 'baseballseason', 'signonbonus', 'areyouawesome']",[],FALSE,"41.8781,-87.6298,50km"
1.50848E+18,1.50848E+18,2022-03-28 12:04:19 Eastern Daylight Time,3/28/2022,12:04:19,896383314,c_christ_25,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50966E+18,1.50966E+18,2022-03-31 18:43:44 Eastern Daylight Time,3/31/2022,18:43:44,328069729,cameronyow,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.5092E+18,1.50919E+18,2022-03-30 12:01:24 Eastern Daylight Time,3/30/2022,12:01:24,38226531,cargueone,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50919E+18,1.50878E+18,2022-03-30 11:28:03 Eastern Daylight Time,3/30/2022,11:28:03,22648089,carlosf19d,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50753E+18,1.50753E+18,2022-03-25 21:38:27 Eastern Daylight Time,3/25/2022,21:38:27,7.30206E+17,caseydecker13,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50925E+18,1.50925E+18,2022-03-30 15:30:45 Eastern Daylight Time,3/30/2022,15:30:45,1.12685E+18,ceoofmylastname,en,[],['amc'],FALSE,"34.0522,-118.2437,50km"
1.5093E+18,1.5093E+18,2022-03-30 18:50:07 Eastern Daylight Time,3/30/2022,18:50:07,248007541,chadsteingraber,en,"['xrp', 'crypto', 'ripplenet']",[],FALSE,"25.7617,-80.1918,50km"
1.5096E+18,1.50959E+18,2022-03-31 14:46:41 Eastern Daylight Time,3/31/2022,14:46:41,107564344,chai730,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.5096E+18,1.50924E+18,2022-03-31 14:49:39 Eastern Daylight Time,3/31/2022,14:49:39,107564344,chai730,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.5089E+18,1.5089E+18,2022-03-29 16:06:06 Eastern Daylight Time,3/29/2022,16:06:06,2320035151,chara_fi,en,"['fanart', 'dccomics', 'dcfanart', 'batman', 'batgirl']",[],FALSE,"34.0522,-118.2437,50km"
1.50917E+18,1.50915E+18,2022-03-30 10:06:04 Eastern Daylight Time,3/30/2022,10:06:04,1434198918,cherylkanere,en,['bidengashike'],[],FALSE,"25.7617,-80.1918,50km"
1.50958E+18,1.50955E+18,2022-03-31 13:02:31 Eastern Daylight Time,3/31/2022,13:02:31,1434198918,cherylkanere,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50959E+18,1.50957E+18,2022-03-31 13:42:44 Eastern Daylight Time,3/31/2022,13:42:44,1434198918,cherylkanere,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.5096E+18,1.50959E+18,2022-03-31 14:52:22 Eastern Daylight Time,3/31/2022,14:52:22,1434198918,cherylkanere,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50967E+18,1.50967E+18,2022-03-31 19:20:37 Eastern Daylight Time,3/31/2022,19:20:37,1434198918,cherylkanere,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.49898E+18,1.49898E+18,2022-03-02 06:09:20 Eastern Standard Time,3/2/2022,6:09:20,1.37662E+18,chicagosports09,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50748E+18,1.50738E+18,2022-03-25 17:52:29 Eastern Daylight Time,3/25/2022,17:52:29,1.37662E+18,chicagosports09,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50924E+18,1.50921E+18,2022-03-30 14:33:23 Eastern Daylight Time,3/30/2022,14:33:23,1.37662E+18,chicagosports09,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50898E+18,1.50898E+18,2022-03-29 21:23:44 Eastern Daylight Time,3/29/2022,21:23:44,101938270,chico_extrano_1,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50853E+18,1.50853E+18,2022-03-28 15:51:32 Eastern Daylight Time,3/28/2022,15:51:32,1.05749E+18,chiplbca,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50771E+18,1.50771E+18,2022-03-26 09:33:21 Eastern Daylight Time,3/26/2022,9:33:21,185379008,chitownlou,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50892E+18,1.50892E+18,2022-03-29 17:47:58 Eastern Daylight Time,3/29/2022,17:47:58,7.72455E+17,chrisbbreuer,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50784E+18,1.50779E+18,2022-03-26 17:45:11 Eastern Daylight Time,3/26/2022,17:45:11,8.52315E+17,cirdecsongs,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50882E+18,1.50882E+18,2022-03-29 10:42:43 Eastern Daylight Time,3/29/2022,10:42:43,1.29229E+18,claudsluna,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50926E+18,1.50926E+18,2022-03-30 16:19:56 Eastern Daylight Time,3/30/2022,16:19:56,1.29229E+18,claudsluna,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.49878E+18,1.49878E+18,2022-03-01 17:04:14 Eastern Standard Time,3/1/2022,17:04:14,29803626,clayton_stevens,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50852E+18,1.5085E+18,2022-03-28 15:05:13 Eastern Daylight Time,3/28/2022,15:05:13,1568871553,claytongeenen,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50409E+18,1.50409E+18,2022-03-16 09:25:12 Eastern Daylight Time,3/16/2022,9:25:12,24615806,coachddukes87,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50957E+18,1.50957E+18,2022-03-31 12:44:13 Eastern Daylight Time,3/31/2022,12:44:13,1.07881E+18,coachgattusjfk,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50884E+18,1.50884E+18,2022-03-29 12:21:31 Eastern Daylight Time,3/29/2022,12:21:31,7.4941E+17,comicsstate,en,"['chrisrock', 'willsmith', 'comicbooks', 'stl', 'supportsmallbusiness', 'stlbusiness', 'batman', 'superman']",[],FALSE,"38.6270,-90.1994,50km"
1.507E+18,1.507E+18,2022-03-24 10:14:23 Eastern Daylight Time,3/24/2022,10:14:23,243966391,conrad1985,en,"['amcsqueeze', 'amcnotleaving']",['amc'],FALSE,"25.7617,-80.1918,50km"
1.50711E+18,1.50711E+18,2022-03-24 17:56:04 Eastern Daylight Time,3/24/2022,17:56:04,243966391,conrad1985,en,['amc'],[],FALSE,"25.7617,-80.1918,50km"
1.50738E+18,1.50738E+18,2022-03-25 11:24:36 Eastern Daylight Time,3/25/2022,11:24:36,243966391,conrad1985,en,['amc'],[],FALSE,"25.7617,-80.1918,50km"
1.5086E+18,1.5086E+18,2022-03-28 20:20:35 Eastern Daylight Time,3/28/2022,20:20:35,243966391,conrad1985,en,"['chokeonthat', 'amc', 'hymc']",[],FALSE,"25.7617,-80.1918,50km"
